Record_ID,Month,Week,Agent_ID,Agent_Name,Team_Leader_ID,Team_Leader_Name,Region,Loan_Type,DPD_Bucket,Total_Calls_Made,Customers_Contacted,EMI_Due_Amount,EMI_Collected_Amount,Target_Amount,Achievement_%,Collection_Status
REC4053,Jul-2024,Week 4,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Personal Loan,1-30 DPD,81,45,24200,9900,163000,6.07,Dispute Raised
REC4054,Jul-2024,Week 2,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Personal Loan,1-30 DPD,69,37,13600,5800,173000,3.35,Partially Collected
REC4055,Jul-2024,Week 1,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Business Loan,X (Current),73,39,19600,12400,169000,7.34,Partially Collected
REC4056,Jul-2024,Week 2,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Gold Loan,1-30 DPD,84,53,6800,2800,140000,2,Partially Collected
REC4057,Jul-2024,Week 4,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Gold Loan,X (Current),83,47,9900,5300,138000,3.84,Partially Collected
REC4058,Jul-2024,Week 1,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Home Loan,31-60 DPD,55,32,14600,5300,167000,3.17,Partially Collected
REC4059,Jul-2024,Week 4,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Auto Loan,X (Current),71,48,18400,9100,180000,5.06,Partially Collected
REC4060,Jul-2024,Week 1,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Personal Loan,X (Current),65,34,14600,9100,174000,5.23,Promise to Pay
REC4061,Jul-2024,Week 1,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Home Loan,1-30 DPD,84,50,28900,12700,162000,7.84,Dispute Raised
REC4062,Jul-2024,Week 4,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Business Loan,1-30 DPD,60,36,40800,17000,156000,10.9,Unknown
REC4063,Jul-2024,Week 1,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Auto Loan,90+ DPD,83,52,7500,600,165000,0.36,Dispute Raised
REC4064,Jul-2024,Week 1,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Gold Loan,1-30 DPD,73,36,3500,1400,173000,0.81,Partially Collected
REC4065,Jul-2024,Week 1,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Auto Loan,X (Current),83,41,12900,7400,170000,4.35,Unknown
REC4066,Jul-2024,Week 4,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Gold Loan,31-60 DPD,60,30,2200,800,169000,0.47,Dispute Raised
REC4067,Jul-2024,Week 4,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Gold Loan,X (Current),59,39,7500,4200,155000,2.71,Promise to Pay
REC4068,Jul-2024,Week 3,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Auto Loan,61-90 DPD,66,33,7800,1800,176000,1.02,Partially Collected
REC4069,Jul-2024,Week 4,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Home Loan,1-30 DPD,60,40,29000,13600,179000,7.6,Partially Collected
REC4070,Jul-2024,Week 4,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Home Loan,1-30 DPD,55,28,37400,17400,148000,11.76,Dispute Raised
REC4071,Jul-2024,Week 4,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Business Loan,X (Current),83,43,44300,24800,157000,15.8,Partially Collected
REC4072,Jul-2024,Week 2,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Business Loan,1-30 DPD,81,52,5290,23700,165000,14.36,Partially Collected
REC4073,Jul-2024,Week 4,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Gold Loan,61-90 DPD,71,36,9800,1800,174000,1.03,Partially Collected
REC4074,Jul-2024,Week 3,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Personal Loan,61-90 DPD,78,42,23400,5400,172000,3.14,Partially Collected
REC4075,Jul-2024,Week 2,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Gold Loan,X (Current),85,46,10800,5400,175000,3.09,Partially Collected
REC4076,Jul-2024,Week 2,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Gold Loan,X (Current),73,43,2900,1400,147000,0.95,Partially Collected
REC4077,Jul-2024,Week 1,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Business Loan,61-90 DPD,74,50,34200,6700,131000,5.11,Dispute Raised
REC4078,Jul-2024,Week 4,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Auto Loan,90+ DPD,77,51,10400,1000,138000,0.72,Partially Collected
REC4079,Jul-2024,Week 4,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Personal Loan,X (Current),84,48,6100,3200,159000,2.01,Promise to Pay
REC4080,Jul-2024,Week 2,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Auto Loan,1-30 DPD,68,46,10200,4900,176000,2.78,Partially Collected
REC4082,Jul-2024,Week 4,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Gold Loan,X (Current),70,45,2100,1200,138000,0.87,Promise to Pay
REC4083,Jul-2024,Week 1,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Business Loan,61-90 DPD,68,47,11200,0,146000,1.44,Partially Collected
REC4084,Jul-2024,Week 4,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Personal Loan,X (Current),85,49,11700,7400,153000,4.84,Promise to Pay
REC4085,Jul-2024,Week 2,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Home Loan,X (Current),68,43,22700,13500,152000,8.88,Promise to Pay
REC4086,Jul-2024,Week 3,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Business Loan,31-60 DPD,67,44,12900,4300,176000,2.44,Partially Collected
REC4087,Jul-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Gold Loan,X (Current),42,13,7900,0,114000,2.63,Partially Collected
REC4088,Jul-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Personal Loan,1-30 DPD,60,25,16800,5000,88000,5.68,Dispute Raised
REC4089,Jul-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Gold Loan,1-30 DPD,39,18,8800,2900,89000,3.26,Unknown
REC4090,Jul-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Home Loan,X (Current),59,29,42500,16700,101000,16.53,Dispute Raised
REC4091,Jul-2024,Week 1,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Gold Loan,1-30 DPD,32,10,3000,800,81000,0.99,Partially Collected
REC4092,Jul-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Auto Loan,1-30 DPD,36,11,7900,2200,120000,1.83,Unknown
REC4093,Jul-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Home Loan,X (Current),32,10,17800,6400,120000,5.33,Dispute Raised
REC4094,Jul-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Auto Loan,1-30 DPD,60,25,18400,4900,103000,4.76,Partially Collected
REC4095,Jul-2024,Week 1,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Personal Loan,61-90 DPD,47,18,24900,3700,90000,4.11,Partially Collected
REC4096,Jul-2024,Week 3,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Home Loan,31-60 DPD,57,26,35800,0,129000,6.36,Partially Collected
REC4097,Jul-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Personal Loan,X (Current),55,23,6100,2300,93000,2.47,Partially Collected
REC4098,Jul-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Auto Loan,X (Current),36,14,10600,4100,92000,4.46,Dispute Raised
REC4099,Jul-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Gold Loan,X (Current),43,17,8000,2900,116000,2.5,Dispute Raised
REC4100,Jul-2024,Week 3,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Personal Loan,1-30 DPD,43,15,19300,5900,86000,6.86,Dispute Raised
REC4101,Jul-2024,Week 1,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Gold Loan,1-30 DPD,50,15,3600,1000,94000,1.06,Partially Collected
REC4102,Jul-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Auto Loan,31-60 DPD,50,19,9200,0,108000,2.04,Dispute Raised
REC4103,Jul-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Home Loan,X (Current),52,22,22700,9300,82000,11.34,Dispute Raised
REC4104,Jul-2024,Week 1,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Personal Loan,X (Current),52,16,16400,6000,99000,6.06,Dispute Raised
REC4105,Jul-2024,Week 1,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Auto Loan,1-30 DPD,36,11,5300,1600,84000,1.9,Dispute Raised
REC4106,Jul-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Personal Loan,31-60 DPD,37,12,25000,5600,94000,5.96,Dispute Raised
REC4107,Jul-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Business Loan,X (Current),58,28,22900,8900,121000,7.36,Dispute Raised
REC4108,Jul-2024,Week 1,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Home Loan,31-60 DPD,31,46,8300,2000,121000,1.65,Dispute Raised
REC4109,Jul-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Home Loan,X (Current),36,14,22400,7800,107000,7.29,Partially Collected
REC4110,Jul-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Auto Loan,61-90 DPD,47,19,7900,0,88000,1.25,Dispute Raised
REC4111,Jul-2024,Week 1,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Personal Loan,61-90 DPD,73,22,22400,2800,95000,2.95,Dispute Raised
REC4112,Jul-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Home Loan,X (Current),56,23,38100,14200,86000,16.51,Partially Collected
REC4113,Jul-2024,Week 1,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Home Loan,X (Current),50,23,36300,13400,90000,14.89,Partially Collected
REC4114,Jul-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Auto Loan,1-30 DPD,36,12,6200,1800,82000,2.2,Partially Collected
REC4115,Jul-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Business Loan,X (Current),56,24,45400,19400,112000,17.32,Partially Collected
REC4116,Jul-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Gold Loan,31-60 DPD,53,21,13500,3200,127000,2.52,Partially Collected
REC4117,Jul-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Business Loan,61-90 DPD,42,16,5560,8400,128000,6.56,Partially Collected
REC4118,Jul-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Personal Loan,31-60 DPD,73,20,11700,2200,102000,2.16,Partially Collected
REC4119,Jul-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Gold Loan,61-90 DPD,34,13,4200,600,101000,0.59,Dispute Raised
REC4120,Jul-2024,Week 3,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Personal Loan,1-30 DPD,48,19,21500,6800,89000,7.64,Partially Collected
REC4121,Jul-2024,Week 3,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Business Loan,X (Current),43,18,31400,11400,99000,11.52,Unknown
REC4122,Jul-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Gold Loan,31-60 DPD,33,14,9300,2300,126000,1.83,Dispute Raised
REC4123,Jul-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Home Loan,1-30 DPD,51,25,11600,0,97000,3.3,Partially Collected
REC4124,Jul-2024,Week 1,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Gold Loan,31-60 DPD,37,13,9000,0,105000,1.9,Dispute Raised
REC4125,Jul-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Personal Loan,X (Current),43,18,23700,8900,100000,8.9,Partially Collected
REC4126,Jul-2024,Week 3,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Gold Loan,X (Current),32,12,6000,2200,116000,1.9,Partially Collected
REC4127,Jul-2024,Week 3,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Gold Loan,90+ DPD,66,45,10400,900,149000,0.6,Partially Collected
REC4128,Jul-2024,Week 2,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Home Loan,X (Current),77,44,11500,0,154000,4.42,Partially Collected
REC4129,Jul-2024,Week 1,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Business Loan,90+ DPD,57,33,33300,2900,177000,1.64,Dispute Raised
REC4130,Jul-2024,Week 3,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,90+ DPD,71,47,9600,900,180000,0.5,Partially Collected
REC4131,Jul-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,31-60 DPD,80,42,6600,2000,170000,1.18,Partially Collected
REC4132,Jul-2024,Week 2,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Home Loan,31-60 DPD,79,54,17500,6100,157000,3.89,Partially Collected
REC4133,Jul-2024,Week 2,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Home Loan,1-30 DPD,71,35,19500,9400,137000,6.86,Dispute Raised
REC4134,Jul-2024,Week 2,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Business Loan,61-90 DPD,68,36,15200,3300,144000,2.29,Partially Collected
REC4135,Jul-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Gold Loan,X (Current),71,43,6100,3100,142000,2.18,Promise to Pay
REC4136,Jul-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,1-30 DPD,70,44,5800,2900,134000,2.16,Promise to Pay
REC4137,Jul-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Business Loan,31-60 DPD,58,38,5090,14900,137000,10.88,Dispute Raised
REC4138,Jul-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Business Loan,1-30 DPD,65,42,39300,17500,139000,12.59,Partially Collected
REC4139,Jul-2024,Week 2,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,1-30 DPD,75,39,14200,6500,152000,4.28,Unknown
REC4140,Jul-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Gold Loan,X (Current),73,39,14500,8800,158000,5.57,Partially Collected
REC4141,Jul-2024,Week 2,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Business Loan,1-30 DPD,57,39,47600,23200,138000,16.81,Dispute Raised
REC4142,Jul-2024,Week 3,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Home Loan,61-90 DPD,70,45,43300,8600,143000,6.01,Dispute Raised
REC4143,Jul-2024,Week 2,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,X (Current),69,41,6600,3700,136000,2.72,Partially Collected
REC4144,Jul-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Home Loan,90+ DPD,63,33,28200,2600,147000,1.77,Partially Collected
REC4145,Jul-2024,Week 2,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,31-60 DPD,56,32,5700,2000,175000,1.14,Dispute Raised
REC4146,Jul-2024,Week 3,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Home Loan,61-90 DPD,59,31,20800,4700,180000,2.61,Partially Collected
REC4147,Jul-2024,Week 1,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,1-30 DPD,69,39,7400,3100,162000,1.91,Dispute Raised
REC4148,Jul-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Personal Loan,31-60 DPD,61,36,13700,4900,170000,2.88,Partially Collected
REC4149,Jul-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,X (Current),83,45,9000,5100,149000,3.42,Partially Collected
REC4150,Jul-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Gold Loan,61-90 DPD,72,47,8500,1800,179000,1.01,Partially Collected
REC4151,Jul-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,X (Current),59,38,16500,9100,134000,6.79,Partially Collected
REC4152,Jul-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Home Loan,61-90 DPD,78,40,33000,6300,162000,3.89,Dispute Raised
REC4153,Jul-2024,Week 1,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Gold Loan,90+ DPD,57,32,12900,1000,169000,0.59,Partially Collected
REC4154,Jul-2024,Week 3,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Personal Loan,X (Current),80,43,19400,10500,169000,6.21,Promise to Pay
REC4155,Jul-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,X (Current),73,41,7100,4200,167000,2.51,Promise to Pay
REC4156,Jul-2024,Week 2,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,31-60 DPD,75,50,5500,1900,152000,1.25,Partially Collected
REC4157,Jul-2024,Week 2,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Business Loan,X (Current),76,44,17000,9100,166000,5.48,Partially Collected
REC4158,Jul-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,61-90 DPD,84,48,16800,3800,160000,2.38,Unknown
REC4159,Jul-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,X (Current),79,50,10100,6000,149000,4.03,Partially Collected
REC4160,Jul-2024,Week 2,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,X (Current),77,52,11300,5700,162000,3.52,Unknown
REC4161,Jul-2024,Week 3,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Business Loan,90+ DPD,81,41,48900,4900,155000,3.16,Partially Collected
REC4162,Jul-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Home Loan,31-60 DPD,82,54,26600,9700,151000,6.42,Partially Collected
REC4163,Jul-2024,Week 3,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Business Loan,61-90 DPD,81,49,32900,6800,163000,4.17,Dispute Raised
REC4164,Jul-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Home Loan,X (Current),68,34,38100,21500,151000,14.24,Promise to Pay
REC4165,Jul-2024,Week 1,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Gold Loan,31-60 DPD,73,46,4000,1400,168000,0.83,Partially Collected
REC4166,Jul-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,1-30 DPD,70,47,6400,3100,157000,1.97,Dispute Raised
REC4167,Jul-2024,Week 2,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Gold Loan,31-60 DPD,64,34,8300,2800,157000,1.78,Unknown
REC4168,Jul-2024,Week 1,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Business Loan,31-60 DPD,84,43,5520,17100,134000,12.76,Dispute Raised
REC4169,Jul-2024,Week 1,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,1-30 DPD,69,38,7800,3100,148000,2.09,Partially Collected
REC4170,Jul-2024,Week 3,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,1-30 DPD,69,39,15300,7600,145000,5.24,Dispute Raised
REC4171,Jul-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Auto Loan,X (Current),93,65,11700,8700,188000,4.63,Promise to Pay
REC4172,Jul-2024,Week 1,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Personal Loan,31-60 DPD,105,69,13300,5100,203000,2.51,Dispute Raised
REC4173,Jul-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Auto Loan,X (Current),88,62,14200,11100,225000,4.93,Promise to Pay
REC4174,Jul-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Personal Loan,31-60 DPD,92,77,22600,9500,223000,4.26,Partially Collected
REC4175,Jul-2024,Week 1,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,X (Current),102,73,16000,12800,245000,5.22,Promise to Pay
REC4176,Jul-2024,Week 1,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Personal Loan,31-60 DPD,107,87,12200,5300,250000,2.12,Dispute Raised
REC4177,Jul-2024,Week 1,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Home Loan,31-60 DPD,95,75,41900,19300,222000,8.69,Dispute Raised
REC4178,Jul-2024,Week 4,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,X (Current),104,71,18400,14600,180000,8.11,Partially Collected
REC4179,Jul-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Home Loan,X (Current),119,82,25500,19200,216000,8.89,Partially Collected
REC4180,Jul-2024,Week 4,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Personal Loan,X (Current),100,83,23700,17500,221000,7.92,Partially Collected
REC4181,Jul-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Home Loan,31-60 DPD,99,68,31900,11900,181000,6.57,Partially Collected
REC4183,Jul-2024,Week 1,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,61-90 DPD,73,68,5450,15700,243000,6.46,Dispute Raised
REC4184,Jul-2024,Week 4,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Personal Loan,X (Current),101,69,12200,8500,245000,3.47,Promise to Pay
REC4185,Jul-2024,Week 1,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Personal Loan,31-60 DPD,85,58,7400,3300,195000,1.69,Dispute Raised
REC4186,Jul-2024,Week 4,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Personal Loan,X (Current),115,92,8200,6700,239000,2.8,Promise to Pay
REC4187,Jul-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Home Loan,1-30 DPD,80,54,32500,16800,238000,7.06,Promise to Pay
REC4188,Jul-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Gold Loan,90+ DPD,101,67,11700,0,243000,0.49,Dispute Raised
REC4189,Jul-2024,Week 4,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,X (Current),120,87,5270,38600,243000,15.88,Promise to Pay
REC4190,Jul-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Gold Loan,1-30 DPD,90,60,12200,6600,218000,3.03,Partially Collected
REC4191,Jul-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Home Loan,X (Current),118,81,21900,14600,180000,8.11,Unknown
REC4192,Jul-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Auto Loan,X (Current),80,58,10300,6900,191000,3.61,Promise to Pay
REC4193,Jul-2024,Week 4,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Auto Loan,X (Current),80,52,6100,4400,221000,1.99,Partially Collected
REC4194,Jul-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,X (Current),97,65,37500,24200,181000,13.37,Partially Collected
REC4195,Jul-2024,Week 4,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Gold Loan,31-60 DPD,95,75,11100,4400,194000,2.27,Dispute Raised
REC4196,Jul-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Gold Loan,1-30 DPD,91,71,7400,3900,234000,1.67,Partially Collected
REC4197,Jul-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Personal Loan,1-30 DPD,114,95,10700,6700,238000,2.82,Promise to Pay
REC4199,Jul-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Gold Loan,X (Current),119,83,4100,2800,189000,1.48,Promise to Pay
REC4200,Jul-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,X (Current),91,76,17100,12900,203000,6.35,Promise to Pay
REC4201,Jul-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,31-60 DPD,109,91,33100,15400,228000,6.75,Dispute Raised
REC4202,Jul-2024,Week 4,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Personal Loan,90+ DPD,111,46,18500,2000,180000,1.11,Dispute Raised
REC4203,Jul-2024,Week 1,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Personal Loan,X (Current),86,56,19000,15200,246000,6.18,Partially Collected
REC4204,Jul-2024,Week 1,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Gold Loan,61-90 DPD,98,73,2800,800,218000,0.37,Partially Collected
REC4205,Jul-2024,Week 4,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Gold Loan,1-30 DPD,95,76,14900,7500,193000,3.89,Partially Collected
REC4206,Jul-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Home Loan,1-30 DPD,110,78,37500,22300,230000,9.7,Promise to Pay
REC4207,Jul-2024,Week 4,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Auto Loan,1-30 DPD,113,87,18800,11800,214000,5.51,Partially Collected
REC4208,Jul-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,X (Current),108,85,5750,37800,191000,19.79,Promise to Pay
REC4209,Jul-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,X (Current),114,77,12300,0,238000,4.2,Partially Collected
REC4210,Jul-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Home Loan,31-60 DPD,88,61,18300,7900,237000,3.33,Partially Collected
REC4211,Jul-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Personal Loan,X (Current),102,67,7800,5200,217000,2.4,Partially Collected
REC4212,Jul-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Personal Loan,61-90 DPD,114,78,16000,4500,221000,2.04,Partially Collected
REC4213,Jul-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Personal Loan,1-30 DPD,89,61,16200,9200,250000,3.68,Promise to Pay
REC4214,Jul-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,X (Current),109,72,48100,37000,206000,17.96,Partially Collected
